date,Cyto,Category,location,line,time,bacteria,viability,log2FC,log2ctl,below_LD,above_LD,group_label,detected_all,detected_48,range,group_rejected,group_stats
2023-01-24T00:00:00Z,IL-1RN,Inflammasome,Apical,HNO919,48,Sau,live,2.861682339337248,9.04257594346327,FALSE,FALSE,IL-1RN_Apical,1,1,6.456129318758921,FALSE,TRUE
2023-01-24T00:00:00Z,IL-1RN,Inflammasome,Apical,HNO919,48,Sau,IRR,-0.22978895131563387,9.04257594346327,FALSE,FALSE,IL-1RN_Apical,1,1,6.456129318758921,FALSE,TRUE
2023-01-24T00:00:00Z,IL-1RN,Inflammasome,Basal,HNO919,48,Dpi,live,0.19271693305829596,6.2343863540945454,FALSE,FALSE,IL-1RN_Basal,0.9285714285714286,1,10.087339486537692,FALSE,TRUE
2023-01-24T00:00:00Z,IL-1RN,Inflammasome,Basal,HNO919,48,Dpi,IRR,-0.22674232321653126,6.2343863540945454,FALSE,FALSE,IL-1RN_Basal,0.9285714285714286,1,10.087339486537692,FALSE,TRUE
2023-01-24T00:00:00Z,IL-1RN,Inflammasome,Basal,HNO919,48,Spn,live,-0.15778450547597273,6.2343863540945454,FALSE,FALSE,IL-1RN_Basal,0.9285714285714286,1,10.087339486537692,FALSE,TRUE
2023-01-24T00:00:00Z,IL-1RN,Inflammasome,Basal,HNO919,48,Spn,IRR,-0.028641969031788953,6.2343863540945454,FALSE,FALSE,IL-1RN_Basal,0.9285714285714286,1,10.087339486537692,FALSE,TRUE
2023-01-24T00:00:00Z,IL-1RN,Inflammasome,Basal,HNO919,48,Sau,live,5.997434824562859,6.2343863540945454,FALSE,FALSE,IL-1RN_Basal,0.9285714285714286,1,10.087339486537692,FALSE,TRUE
2023-01-24T00:00:00Z,IL-1RN,Inflammasome,Basal,HNO919,48,Sau,IRR,0.618736028730206,6.2343863540945454,FALSE,FALSE,IL-1RN_Basal,0.9285714285714286,1,10.087339486537692,FALSE,TRUE
2023-01-24T00:00:00Z,IL-1β,Inflammasome,Apical,HNO919,48,Dpi,live,1.0978473233981445,-0.8109661756099832,FALSE,FALSE,IL-1β_Apical,0.45833333333333337,0.5238095238095238,3.466318004222537,FALSE,TRUE
2023-01-24T00:00:00Z,IL-1β,Inflammasome,Apical,HNO919,48,Spn,live,1.5069599887198832,-0.8109661756099832,FALSE,FALSE,IL-1β_Apical,0.45833333333333337,0.5238095238095238,3.466318004222537,FALSE,TRUE
2023-01-24T00:00:00Z,IL-1β,Inflammasome,Apical,HNO919,48,Spn,IRR,0.5765009219729603,-0.8109661756099832,FALSE,FALSE,IL-1β_Apical,0.45833333333333337,0.5238095238095238,3.466318004222537,FALSE,TRUE
2023-01-24T00:00:00Z,IL-1β,Inflammasome,Apical,HNO919,48,Sau,live,2.6265416044725556,-0.8109661756099832,FALSE,FALSE,IL-1β_Apical,0.45833333333333337,0.5238095238095238,3.466318004222537,FALSE,TRUE
2023-01-24T00:00:00Z,IL-1β,Inflammasome,Apical,HNO919,48,Dpi,IRR,0,-0.8109661756099832,TRUE,FALSE,IL-1β_Apical,0.45833333333333337,0.5238095238095238,3.466318004222537,FALSE,TRUE
2023-01-24T00:00:00Z,IL-1β,Inflammasome,Apical,HNO919,48,Sau,IRR,0,-0.8109661756099832,TRUE,FALSE,IL-1β_Apical,0.45833333333333337,0.5238095238095238,3.466318004222537,FALSE,TRUE
2023-01-24T00:00:00Z,IL-1β,Inflammasome,Basal,HNO919,48,Dpi,live,0.17778711921528267,-0.7131188522118385,FALSE,FALSE,IL-1β_Basal,0.23809523809523814,0.47619047619047616,5.563331313398616,FALSE,TRUE
2023-01-24T00:00:00Z,IL-1β,Inflammasome,Basal,HNO919,48,Dpi,IRR,0.33604920313201514,-0.7131188522118385,FALSE,FALSE,IL-1β_Basal,0.23809523809523814,0.47619047619047616,5.563331313398616,FALSE,TRUE
2023-01-24T00:00:00Z,IL-1β,Inflammasome,Basal,HNO919,48,Spn,live,0.17778711921528267,-0.7131188522118385,FALSE,FALSE,IL-1β_Basal,0.23809523809523814,0.47619047619047616,5.563331313398616,FALSE,TRUE
2023-01-24T00:00:00Z,IL-1β,Inflammasome,Basal,HNO919,48,Spn,IRR,0.33604920313201514,-0.7131188522118385,FALSE,FALSE,IL-1β_Basal,0.23809523809523814,0.47619047619047616,5.563331313398616,FALSE,TRUE
2023-01-24T00:00:00Z,IL-1β,Inflammasome,Basal,HNO919,48,Sau,live,5.385544194183334,-0.7131188522118385,FALSE,FALSE,IL-1β_Basal,0.23809523809523814,0.47619047619047616,5.563331313398616,FALSE,TRUE
2023-01-24T00:00:00Z,IL-1β,Inflammasome,Basal,HNO919,48,Sau,IRR,-0.09784732339814471,-0.7131188522118385,TRUE,FALSE,IL-1β_Basal,0.23809523809523814,0.47619047619047616,5.563331313398616,FALSE,TRUE
2023-01-24T00:00:00Z,IL-1α,Inflammasome,Apical,HNO919,48,Dpi,live,3.521567225612043,3.598722499676622,FALSE,FALSE,IL-1α_Apical,0.9166666666666666,1,7.828704176866794,FALSE,TRUE
2023-01-24T00:00:00Z,IL-1α,Inflammasome,Apical,HNO919,48,Dpi,IRR,0.3940459310923025,3.598722499676622,FALSE,FALSE,IL-1α_Apical,0.9166666666666666,1,7.828704176866794,FALSE,TRUE
2023-01-24T00:00:00Z,IL-1α,Inflammasome,Apical,HNO919,48,Spn,live,3.8560291719190705,3.598722499676622,FALSE,FALSE,IL-1α_Apical,0.9166666666666666,1,7.828704176866794,FALSE,TRUE
2023-01-24T00:00:00Z,IL-1α,Inflammasome,Apical,HNO919,48,Spn,IRR,1.8445526120891829,3.598722499676622,FALSE,FALSE,IL-1α_Apical,0.9166666666666666,1,7.828704176866794,FALSE,TRUE
2023-01-24T00:00:00Z,IL-1α,Inflammasome,Apical,HNO919,48,Sau,live,5.394272467175187,3.598722499676622,FALSE,FALSE,IL-1α_Apical,0.9166666666666666,1,7.828704176866794,FALSE,TRUE
2023-01-24T00:00:00Z,IL-1α,Inflammasome,Apical,HNO919,48,Sau,IRR,0.5379610780206144,3.598722499676622,FALSE,FALSE,IL-1α_Apical,0.9166666666666666,1,7.828704176866794,FALSE,TRUE
2023-01-24T00:00:00Z,IL-1α,Inflammasome,Basal,HNO919,48,Dpi,live,0.5769423665189136,3.551516017628014,FALSE,FALSE,IL-1α_Basal,0.26190476190476186,0.5238095238095238,8.734442742630069,FALSE,TRUE
2023-01-24T00:00:00Z,IL-1α,Inflammasome,Basal,HNO919,48,Dpi,IRR,-0.31885526083773896,3.551516017628014,FALSE,FALSE,IL-1α_Basal,0.26190476190476186,0.5238095238095238,8.734442742630069,FALSE,TRUE
2023-01-24T00:00:00Z,IL-1α,Inflammasome,Basal,HNO919,48,Spn,live,-0.001846846901523583,3.551516017628014,FALSE,FALSE,IL-1α_Basal,0.26190476190476186,0.5238095238095238,8.734442742630069,FALSE,TRUE
2023-01-24T00:00:00Z,IL-1α,Inflammasome,Basal,HNO919,48,Spn,IRR,0.010421041994418399,3.551516017628014,FALSE,FALSE,IL-1α_Basal,0.26190476190476186,0.5238095238095238,8.734442742630069,FALSE,TRUE
2023-01-24T00:00:00Z,IL-1α,Inflammasome,Basal,HNO919,48,Sau,live,6.610875311128891,3.551516017628014,FALSE,FALSE,IL-1α_Basal,0.26190476190476186,0.5238095238095238,8.734442742630069,FALSE,TRUE
2023-01-24T00:00:00Z,IL-1α,Inflammasome,Basal,HNO919,48,Sau,IRR,-1.2180922839028225,3.551516017628014,FALSE,FALSE,IL-1α_Basal,0.26190476190476186,0.5238095238095238,8.734442742630069,FALSE,TRUE
2023-01-24T00:00:00Z,IL-18,Inflammasome,Apical,HNO919,48,Dpi,live,-1.7963208717826273,2.9662458732249397,FALSE,FALSE,IL-18_Apical,0.875,0.9285714285714286,10.365675419723656,FALSE,TRUE
2023-01-24T00:00:00Z,IL-18,Inflammasome,Apical,HNO919,48,Spn,live,-0.9698571267773187,2.9662458732249397,FALSE,FALSE,IL-18_Apical,0.875,0.9285714285714286,10.365675419723656,FALSE,TRUE
2023-01-24T00:00:00Z,IL-18,Inflammasome,Apical,HNO919,48,Spn,IRR,-1.4654438201677822,2.9662458732249397,FALSE,FALSE,IL-18_Apical,0.875,0.9285714285714286,10.365675419723656,FALSE,TRUE
2023-01-24T00:00:00Z,IL-18,Inflammasome,Apical,HNO919,48,Sau,live,5.267325872670761,2.9662458732249397,FALSE,FALSE,IL-18_Apical,0.875,0.9285714285714286,10.365675419723656,FALSE,TRUE
2023-01-24T00:00:00Z,IL-18,Inflammasome,Apical,HNO919,48,Sau,IRR,-2.2177846402209043,2.9662458732249397,FALSE,FALSE,IL-18_Apical,0.875,0.9285714285714286,10.365675419723656,FALSE,TRUE
2023-01-24T00:00:00Z,IL-18,Inflammasome,Apical,HNO919,48,Dpi,IRR,-3.9096623448585723,2.9662458732249397,TRUE,FALSE,IL-18_Apical,0.875,0.9285714285714286,10.365675419723656,FALSE,TRUE
2023-01-24T00:00:00Z,IL-18,Inflammasome,Basal,HNO919,48,Sau,live,9.598267277479946,-0.9434164716336325,FALSE,FALSE,IL-18_Basal,0.059523809523809534,0.11904761904761907,9.598267277479946,FALSE,TRUE
2023-01-24T00:00:00Z,IL-18,Inflammasome,Basal,HNO919,48,Dpi,live,0,-0.9434164716336325,TRUE,FALSE,IL-18_Basal,0.059523809523809534,0.11904761904761907,9.598267277479946,FALSE,TRUE
2023-01-24T00:00:00Z,IL-18,Inflammasome,Basal,HNO919,48,Dpi,IRR,0,-0.9434164716336325,TRUE,FALSE,IL-18_Basal,0.059523809523809534,0.11904761904761907,9.598267277479946,FALSE,TRUE
2023-01-24T00:00:00Z,IL-18,Inflammasome,Basal,HNO919,48,Spn,live,0,-0.9434164716336325,TRUE,FALSE,IL-18_Basal,0.059523809523809534,0.11904761904761907,9.598267277479946,FALSE,TRUE
2023-01-24T00:00:00Z,IL-18,Inflammasome,Basal,HNO919,48,Spn,IRR,0,-0.9434164716336325,TRUE,FALSE,IL-18_Basal,0.059523809523809534,0.11904761904761907,9.598267277479946,FALSE,TRUE
2023-01-24T00:00:00Z,IL-18,Inflammasome,Basal,HNO919,48,Sau,IRR,0,-0.9434164716336325,TRUE,FALSE,IL-18_Basal,0.059523809523809534,0.11904761904761907,9.598267277479946,FALSE,TRUE
2023-01-24T00:00:00Z,IL-25,Allergy,Apical,HNO919,48,Dpi,live,0,5.151371776253954,TRUE,FALSE,IL-25_Apical,0,0,0,TRUE,FALSE
2023-01-24T00:00:00Z,IL-25,Allergy,Apical,HNO919,48,Dpi,IRR,0,5.151371776253954,TRUE,FALSE,IL-25_Apical,0,0,0,TRUE,FALSE
2023-01-24T00:00:00Z,IL-25,Allergy,Apical,HNO919,48,Spn,live,0,5.151371776253954,TRUE,FALSE,IL-25_Apical,0,0,0,TRUE,FALSE
2023-01-24T00:00:00Z,IL-25,Allergy,Apical,HNO919,48,Spn,IRR,0,5.151371776253954,TRUE,FALSE,IL-25_Apical,0,0,0,TRUE,FALSE
2023-01-24T00:00:00Z,IL-25,Allergy,Apical,HNO919,48,Sau,live,0,5.151371776253954,TRUE,FALSE,IL-25_Apical,0,0,0,TRUE,FALSE
2023-01-24T00:00:00Z,IL-25,Allergy,Apical,HNO919,48,Sau,IRR,0,5.151371776253954,TRUE,FALSE,IL-25_Apical,0,0,0,TRUE,FALSE
2023-01-24T00:00:00Z,IL-25,Allergy,Basal,HNO919,48,Dpi,live,0,5.151371776253954,TRUE,FALSE,IL-25_Basal,0,0,0,TRUE,FALSE
2023-01-24T00:00:00Z,IL-25,Allergy,Basal,HNO919,48,Dpi,IRR,0,5.151371776253954,TRUE,FALSE,IL-25_Basal,0,0,0,TRUE,FALSE
2023-01-24T00:00:00Z,IL-25,Allergy,Basal,HNO919,48,Spn,live,0,5.151371776253954,TRUE,FALSE,IL-25_Basal,0,0,0,TRUE,FALSE
2023-01-24T00:00:00Z,IL-25,Allergy,Basal,HNO919,48,Spn,IRR,0,5.151371776253954,TRUE,FALSE,IL-25_Basal,0,0,0,TRUE,FALSE
2023-01-24T00:00:00Z,IL-25,Allergy,Basal,HNO919,48,Sau,live,0,5.151371776253954,TRUE,FALSE,IL-25_Basal,0,0,0,TRUE,FALSE
2023-01-24T00:00:00Z,IL-25,Allergy,Basal,HNO919,48,Sau,IRR,0,5.151371776253954,TRUE,FALSE,IL-25_Basal,0,0,0,TRUE,FALSE
2023-01-24T00:00:00Z,IL-17,Allergy,Apical,HNO919,48,Dpi,live,0,0.02856915219677092,TRUE,FALSE,IL-17_Apical,0.02083333333333337,0.023809523809523836,0.6313554062056074,TRUE,FALSE
2023-01-24T00:00:00Z,IL-17,Allergy,Apical,HNO919,48,Dpi,IRR,0,0.02856915219677092,TRUE,FALSE,IL-17_Apical,0.02083333333333337,0.023809523809523836,0.6313554062056074,TRUE,FALSE
2023-01-24T00:00:00Z,IL-17,Allergy,Apical,HNO919,48,Spn,live,0,0.02856915219677092,TRUE,FALSE,IL-17_Apical,0.02083333333333337,0.023809523809523836,0.6313554062056074,TRUE,FALSE
2023-01-24T00:00:00Z,IL-17,Allergy,Apical,HNO919,48,Spn,IRR,0,0.02856915219677092,TRUE,FALSE,IL-17_Apical,0.02083333333333337,0.023809523809523836,0.6313554062056074,TRUE,FALSE
2023-01-24T00:00:00Z,IL-17,Allergy,Apical,HNO919,48,Sau,live,0,0.02856915219677092,TRUE,FALSE,IL-17_Apical,0.02083333333333337,0.023809523809523836,0.6313554062056074,TRUE,FALSE
2023-01-24T00:00:00Z,IL-17,Allergy,Apical,HNO919,48,Sau,IRR,0,0.02856915219677092,TRUE,FALSE,IL-17_Apical,0.02083333333333337,0.023809523809523836,0.6313554062056074,TRUE,FALSE
2023-01-24T00:00:00Z,IL-17,Allergy,Basal,HNO919,48,Dpi,live,0,0.02856915219677092,TRUE,FALSE,IL-17_Basal,0,0,0,TRUE,FALSE
2023-01-24T00:00:00Z,IL-17,Allergy,Basal,HNO919,48,Dpi,IRR,0,0.02856915219677092,TRUE,FALSE,IL-17_Basal,0,0,0,TRUE,FALSE
2023-01-24T00:00:00Z,IL-17,Allergy,Basal,HNO919,48,Spn,live,0,0.02856915219677092,TRUE,FALSE,IL-17_Basal,0,0,0,TRUE,FALSE
2023-01-24T00:00:00Z,IL-17,Allergy,Basal,HNO919,48,Spn,IRR,0,0.02856915219677092,TRUE,FALSE,IL-17_Basal,0,0,0,TRUE,FALSE
2023-01-24T00:00:00Z,IL-17,Allergy,Basal,HNO919,48,Sau,live,0,0.02856915219677092,TRUE,FALSE,IL-17_Basal,0,0,0,TRUE,FALSE
2023-01-24T00:00:00Z,IL-17,Allergy,Basal,HNO919,48,Sau,IRR,0,0.02856915219677092,TRUE,FALSE,IL-17_Basal,0,0,0,TRUE,FALSE
2023-01-24T00:00:00Z,IL-13,Allergy,Apical,HNO919,48,Sau,live,0.2783011624871041,2.37016428054021,FALSE,FALSE,IL-13_Apical,0.0625,0.0714285714285714,0.4515459344944642,TRUE,FALSE
2023-01-24T00:00:00Z,IL-13,Allergy,Apical,HNO919,48,Dpi,live,0,2.37016428054021,TRUE,FALSE,IL-13_Apical,0.0625,0.0714285714285714,0.4515459344944642,TRUE,FALSE
2023-01-24T00:00:00Z,IL-13,Allergy,Apical,HNO919,48,Dpi,IRR,0,2.37016428054021,TRUE,FALSE,IL-13_Apical,0.0625,0.0714285714285714,0.4515459344944642,TRUE,FALSE
2023-01-24T00:00:00Z,IL-13,Allergy,Apical,HNO919,48,Spn,live,0,2.37016428054021,TRUE,FALSE,IL-13_Apical,0.0625,0.0714285714285714,0.4515459344944642,TRUE,FALSE
2023-01-24T00:00:00Z,IL-13,Allergy,Apical,HNO919,48,Spn,IRR,0,2.37016428054021,TRUE,FALSE,IL-13_Apical,0.0625,0.0714285714285714,0.4515459344944642,TRUE,FALSE
2023-01-24T00:00:00Z,IL-13,Allergy,Apical,HNO919,48,Sau,IRR,0,2.37016428054021,TRUE,FALSE,IL-13_Apical,0.0625,0.0714285714285714,0.4515459344944642,TRUE,FALSE
2023-01-24T00:00:00Z,IL-13,Allergy,Basal,HNO919,48,Dpi,live,-0.13055884170598667,2.587364990936461,FALSE,FALSE,IL-13_Basal,0.38095238095238093,0.7380952380952381,1.2628867842064198,FALSE,FALSE
2023-01-24T00:00:00Z,IL-13,Allergy,Basal,HNO919,48,Dpi,IRR,0.11971800083524553,2.587364990936461,FALSE,FALSE,IL-13_Basal,0.38095238095238093,0.7380952380952381,1.2628867842064198,FALSE,FALSE
2023-01-24T00:00:00Z,IL-13,Allergy,Basal,HNO919,48,Spn,live,0.3137432520780517,2.587364990936461,FALSE,FALSE,IL-13_Basal,0.38095238095238093,0.7380952380952381,1.2628867842064198,FALSE,FALSE
2023-01-24T00:00:00Z,IL-13,Allergy,Basal,HNO919,48,Spn,IRR,0.48987800799599956,2.587364990936461,FALSE,FALSE,IL-13_Basal,0.38095238095238093,0.7380952380952381,1.2628867842064198,FALSE,FALSE
2023-01-24T00:00:00Z,IL-13,Allergy,Basal,HNO919,48,Sau,live,0.6696456272695632,2.587364990936461,FALSE,FALSE,IL-13_Basal,0.38095238095238093,0.7380952380952381,1.2628867842064198,FALSE,FALSE
2023-01-24T00:00:00Z,IL-13,Allergy,Basal,HNO919,48,Sau,IRR,-0.21720071039625077,2.587364990936461,TRUE,FALSE,IL-13_Basal,0.38095238095238093,0.7380952380952381,1.2628867842064198,FALSE,FALSE
2023-01-24T00:00:00Z,IL-5,Allergy,Apical,HNO919,48,Dpi,live,0.3514723705013778,-1.7858751946471527,FALSE,FALSE,IL-5_Apical,0.8958333333333334,0.9285714285714286,1.7548875021634687,FALSE,FALSE
2023-01-24T00:00:00Z,IL-5,Allergy,Apical,HNO919,48,Dpi,IRR,0.3514723705013778,-1.7858751946471527,FALSE,FALSE,IL-5_Apical,0.8958333333333334,0.9285714285714286,1.7548875021634687,FALSE,FALSE
2023-01-24T00:00:00Z,IL-5,Allergy,Apical,HNO919,48,Spn,live,1,-1.7858751946471527,FALSE,FALSE,IL-5_Apical,0.8958333333333334,0.9285714285714286,1.7548875021634687,FALSE,FALSE
2023-01-24T00:00:00Z,IL-5,Allergy,Apical,HNO919,48,Spn,IRR,0.8969065070358966,-1.7858751946471527,FALSE,FALSE,IL-5_Apical,0.8958333333333334,0.9285714285714286,1.7548875021634687,FALSE,FALSE
2023-01-24T00:00:00Z,IL-5,Allergy,Apical,HNO919,48,Sau,live,0.8969065070358966,-1.7858751946471527,FALSE,FALSE,IL-5_Apical,0.8958333333333334,0.9285714285714286,1.7548875021634687,FALSE,FALSE
2023-01-24T00:00:00Z,IL-5,Allergy,Apical,HNO919,48,Sau,IRR,0,-1.7858751946471527,FALSE,FALSE,IL-5_Apical,0.8958333333333334,0.9285714285714286,1.7548875021634687,FALSE,FALSE
2023-01-24T00:00:00Z,IL-5,Allergy,Basal,HNO919,48,Dpi,live,0,-1.434402824145775,FALSE,FALSE,IL-5_Basal,0.7738095238095238,1,1.2483788775372742,FALSE,FALSE
2023-01-24T00:00:00Z,IL-5,Allergy,Basal,HNO919,48,Dpi,IRR,0.28239973070072494,-1.434402824145775,FALSE,FALSE,IL-5_Basal,0.7738095238095238,1,1.2483788775372742,FALSE,FALSE
2023-01-24T00:00:00Z,IL-5,Allergy,Basal,HNO919,48,Spn,live,0.14809863898913392,-1.434402824145775,FALSE,FALSE,IL-5_Basal,0.7738095238095238,1,1.2483788775372742,FALSE,FALSE
2023-01-24T00:00:00Z,IL-5,Allergy,Basal,HNO919,48,Spn,IRR,0.28239973070072494,-1.434402824145775,FALSE,FALSE,IL-5_Basal,0.7738095238095238,1,1.2483788775372742,FALSE,FALSE
2023-01-24T00:00:00Z,IL-5,Allergy,Basal,HNO919,48,Sau,live,0.6485276294986223,-1.434402824145775,FALSE,FALSE,IL-5_Basal,0.7738095238095238,1,1.2483788775372742,FALSE,FALSE
2023-01-24T00:00:00Z,IL-5,Allergy,Basal,HNO919,48,Sau,IRR,-0.3514723705013777,-1.434402824145775,FALSE,FALSE,IL-5_Basal,0.7738095238095238,1,1.2483788775372742,FALSE,FALSE
2023-01-24T00:00:00Z,Eotaxin,Allergy,Apical,HNO919,48,Dpi,live,-0.2098471680173341,2.5172756932095814,FALSE,FALSE,Eotaxin_Apical,0.9583333333333334,1,1.9338045199842386,FALSE,FALSE
2023-01-24T00:00:00Z,Eotaxin,Allergy,Apical,HNO919,48,Dpi,IRR,-0.6573061449885557,2.5172756932095814,FALSE,FALSE,Eotaxin_Apical,0.9583333333333334,1,1.9338045199842386,FALSE,FALSE
2023-01-24T00:00:00Z,Eotaxin,Allergy,Apical,HNO919,48,Spn,live,0.14492980644403514,2.5172756932095814,FALSE,FALSE,Eotaxin_Apical,0.9583333333333334,1,1.9338045199842386,FALSE,FALSE
2023-01-24T00:00:00Z,Eotaxin,Allergy,Apical,HNO919,48,Spn,IRR,-0.1809923053451491,2.5172756932095814,FALSE,FALSE,Eotaxin_Apical,0.9583333333333334,1,1.9338045199842386,FALSE,FALSE
2023-01-24T00:00:00Z,Eotaxin,Allergy,Apical,HNO919,48,Sau,live,0.8017641223529545,2.5172756932095814,FALSE,FALSE,Eotaxin_Apical,0.9583333333333334,1,1.9338045199842386,FALSE,FALSE
2023-01-24T00:00:00Z,Eotaxin,Allergy,Apical,HNO919,48,Sau,IRR,-0.42642226275846806,2.5172756932095814,FALSE,FALSE,Eotaxin_Apical,0.9583333333333334,1,1.9338045199842386,FALSE,FALSE
2023-01-24T00:00:00Z,Eotaxin,Allergy,Basal,HNO919,48,Dpi,live,-0.04580368961312479,1.8155754288625725,FALSE,FALSE,Eotaxin_Basal,0.7380952380952381,1,1.2972972303503387,FALSE,FALSE
2023-01-24T00:00:00Z,Eotaxin,Allergy,Basal,HNO919,48,Dpi,IRR,0.12553088208385882,1.8155754288625725,FALSE,FALSE,Eotaxin_Basal,0.7380952380952381,1,1.2972972303503387,FALSE,FALSE
2023-01-24T00:00:00Z,Eotaxin,Allergy,Basal,HNO919,48,Spn,live,-0.04580368961312479,1.8155754288625725,FALSE,FALSE,Eotaxin_Basal,0.7380952380952381,1,1.2972972303503387,FALSE,FALSE
2023-01-24T00:00:00Z,Eotaxin,Allergy,Basal,HNO919,48,Spn,IRR,0.12553088208385882,1.8155754288625725,FALSE,FALSE,Eotaxin_Basal,0.7380952380952381,1,1.2972972303503387,FALSE,FALSE
2023-01-24T00:00:00Z,Eotaxin,Allergy,Basal,HNO919,48,Sau,live,1.1552782254779108,1.8155754288625725,FALSE,FALSE,Eotaxin_Basal,0.7380952380952381,1,1.2972972303503387,FALSE,FALSE
2023-01-24T00:00:00Z,Eotaxin,Allergy,Basal,HNO919,48,Sau,IRR,-0.14201900487242788,1.8155754288625725,FALSE,FALSE,Eotaxin_Basal,0.7380952380952381,1,1.2972972303503387,FALSE,FALSE
2023-02-07T00:00:00Z,IL-1F10,Anti-In,Apical,HNO204,48,Dpi,live,0,5.097610796626422,TRUE,FALSE,IL-1F10_Apical,0,0,0,TRUE,FALSE
2023-02-07T00:00:00Z,IL-1F10,Anti-In,Apical,HNO204,48,Dpi,IRR,0,5.097610796626422,TRUE,FALSE,IL-1F10_Apical,0,0,0,TRUE,FALSE
2023-02-07T00:00:00Z,IL-1F10,Anti-In,Apical,HNO204,48,Spn,live,0,5.097610796626422,TRUE,FALSE,IL-1F10_Apical,0,0,0,TRUE,FALSE
2023-02-07T00:00:00Z,IL-1F10,Anti-In,Apical,HNO204,48,Spn,IRR,0,5.097610796626422,TRUE,FALSE,IL-1F10_Apical,0,0,0,TRUE,FALSE
2023-02-07T00:00:00Z,IL-1F10,Anti-In,Apical,HNO204,48,Sau,live,0,5.097610796626422,TRUE,FALSE,IL-1F10_Apical,0,0,0,TRUE,FALSE
2023-02-07T00:00:00Z,IL-1F10,Anti-In,Apical,HNO204,48,Sau,IRR,0,5.097610796626422,TRUE,FALSE,IL-1F10_Apical,0,0,0,TRUE,FALSE
2023-02-07T00:00:00Z,IL-1F10,Anti-In,Basal,HNO204,48,Dpi,live,0,5.097610796626422,TRUE,FALSE,IL-1F10_Basal,0,0,0,TRUE,FALSE
2023-02-07T00:00:00Z,IL-1F10,Anti-In,Basal,HNO204,48,Dpi,IRR,0,5.097610796626422,TRUE,FALSE,IL-1F10_Basal,0,0,0,TRUE,FALSE
2023-02-07T00:00:00Z,IL-1F10,Anti-In,Basal,HNO204,48,Spn,live,0,5.097610796626422,TRUE,FALSE,IL-1F10_Basal,0,0,0,TRUE,FALSE
2023-02-07T00:00:00Z,IL-1F10,Anti-In,Basal,HNO204,48,Spn,IRR,0,5.097610796626422,TRUE,FALSE,IL-1F10_Basal,0,0,0,TRUE,FALSE
2023-02-07T00:00:00Z,IL-1F10,Anti-In,Basal,HNO204,48,Sau,live,0,5.097610796626422,TRUE,FALSE,IL-1F10_Basal,0,0,0,TRUE,FALSE
2023-02-07T00:00:00Z,IL-1F10,Anti-In,Basal,HNO204,48,Sau,IRR,0,5.097610796626422,TRUE,FALSE,IL-1F10_Basal,0,0,0,TRUE,FALSE
2023-02-07T00:00:00Z,IL-37,Anti-In,Apical,HNO204,48,Sau,live,0.09369479496185398,2.2078928516413328,FALSE,FALSE,IL-37_Apical,0.04166666666666663,0.04761904761904767,2.072321144169287,TRUE,FALSE
2023-02-07T00:00:00Z,IL-37,Anti-In,Apical,HNO204,48,Dpi,live,0,2.2078928516413328,TRUE,FALSE,IL-37_Apical,0.04166666666666663,0.04761904761904767,2.072321144169287,TRUE,FALSE
2023-02-07T00:00:00Z,IL-37,Anti-In,Apical,HNO204,48,Dpi,IRR,0,2.2078928516413328,TRUE,FALSE,IL-37_Apical,0.04166666666666663,0.04761904761904767,2.072321144169287,TRUE,FALSE
2023-02-07T00:00:00Z,IL-37,Anti-In,Apical,HNO204,48,Spn,live,0,2.2078928516413328,TRUE,FALSE,IL-37_Apical,0.04166666666666663,0.04761904761904767,2.072321144169287,TRUE,FALSE
2023-02-07T00:00:00Z,IL-37,Anti-In,Apical,HNO204,48,Spn,IRR,0,2.2078928516413328,TRUE,FALSE,IL-37_Apical,0.04166666666666663,0.04761904761904767,2.072321144169287,TRUE,FALSE
2023-02-07T00:00:00Z,IL-37,Anti-In,Apical,HNO204,48,Sau,IRR,0,2.2078928516413328,TRUE,FALSE,IL-37_Apical,0.04166666666666663,0.04761904761904767,2.072321144169287,TRUE,FALSE
2023-02-07T00:00:00Z,IL-37,Anti-In,Basal,HNO204,48,Dpi,live,0,2.2078928516413328,TRUE,FALSE,IL-37_Basal,0.0357142857142857,0.04761904761904767,1.2489132975891413,TRUE,FALSE
2023-02-07T00:00:00Z,IL-37,Anti-In,Basal,HNO204,48,Dpi,IRR,0,2.2078928516413328,TRUE,FALSE,IL-37_Basal,0.0357142857142857,0.04761904761904767,1.2489132975891413,TRUE,FALSE
2023-02-07T00:00:00Z,IL-37,Anti-In,Basal,HNO204,48,Spn,live,0,2.2078928516413328,TRUE,FALSE,IL-37_Basal,0.0357142857142857,0.04761904761904767,1.2489132975891413,TRUE,FALSE
2023-02-07T00:00:00Z,IL-37,Anti-In,Basal,HNO204,48,Spn,IRR,0,2.2078928516413328,TRUE,FALSE,IL-37_Basal,0.0357142857142857,0.04761904761904767,1.2489132975891413,TRUE,FALSE
2023-02-07T00:00:00Z,IL-37,Anti-In,Basal,HNO204,48,Sau,live,0,2.2078928516413328,TRUE,FALSE,IL-37_Basal,0.0357142857142857,0.04761904761904767,1.2489132975891413,TRUE,FALSE
2023-02-07T00:00:00Z,IL-37,Anti-In,Basal,HNO204,48,Sau,IRR,0,2.2078928516413328,TRUE,FALSE,IL-37_Basal,0.0357142857142857,0.04761904761904767,1.2489132975891413,TRUE,FALSE
